Time,7TBSP,7TBCV,7TA,7TBPV,7P,7S
1/3/2021 17:36:26.947,40,35.43,43.62,39.65,0.5,80.01
1/3/2021 17:36:40.995,40,30.42,43.62,39.65,0.5,80.01
1/3/2021 17:36:50.434,40,45,43.62,39.65,0.5,80.01
1/3/2021 17:38:05.306,40,45,43.62,38.56,0.5,80.01
1/3/2021 17:38:37.439,40,45,43.62,48.19,0.5,80.01
1/3/2021 17:39:09.524,40,45,42.43,48.19,0.5,80.01
1/3/2021 17:39:18.019,40,35.02,42.43,40.59,0.5,80.01
1/3/2021 17:40:26.439,40,35.02,42.43,39.16,0.5,80.01
1/3/2021 17:40:30.440,40,31.8,42.43,39.16,0.5,80.01
1/3/2021 17:43:00.439,40,45,42.43,39.16,0.5,80.01
1/3/2021 17:44:47.625,40,45,42.43,48.31,0.5,80.01
1/3/2021 17:44:57.673,40,45,42.43,46.59,0.5,80.01
1/3/2021 17:46:31.125,40,45,42.43,39.14,0.5,80.01
1/3/2021 17:46:36.141,40,32.18,42.43,39.14,0.5,80.01
1/3/2021 17:47:47.497,40,33.27,42.43,39.14,0.5,80.01
1/3/2021 17:48:28.690,40,31.67,42.43,39.14,0.5,80.01
1/3/2021 17:49:00.942,40,45,42.43,39.14,0.5,80.01
1/3/2021 17:49:11.944,40,45,42.43,48.27,0.5,80.01
1/3/2021 17:50:16.215,40,45,42.43,38.5,0.5,80.01
1/3/2021 17:50:38.330,40,45,42.43,46.38,0.5,80.01
1/3/2021 17:50:47.446,40,45,42.43,48.54,0.5,80.01
1/3/2021 17:52:32.946,40,45,42.43,39.07,0.5,80.01
1/3/2021 17:52:38.947,40,32.39,42.43,39.07,0.5,80.01
1/3/2021 17:53:28.118,40,34,42.43,39.07,0.5,80.01
1/3/2021 17:54:27.448,40,32.04,42.43,39.07,0.5,80.01
1/3/2021 17:54:59.570,40,45,42.43,39.07,0.5,80.01
1/3/2021 17:55:10.617,40,45,42.43,48.48,0.5,80.01
1/3/2021 17:56:12.948,40,45,42.43,38.48,0.5,80.01
1/3/2021 17:56:17.952,40,37.1,42.43,38.48,0.5,80.01
1/3/2021 17:56:24.972,40,31.96,42.43,38.48,0.5,80.01
1/3/2021 17:56:33.011,40,45,42.43,38.48,0.5,80.01
1/3/2021 17:56:45.069,40,45,42.43,48.73,0.5,80.01
1/3/2021 17:59:07.773,40,33.91,42.43,39.66,0.5,80.01
1/3/2021 18:00:50.273,40,32.12,42.43,39.66,0.5,80.01
1/3/2021 18:00:58.310,40,45,42.43,39.66,0.5,80.01
1/3/2021 18:01:09.450,40,45,42.43,48.51,0.5,80.01
1/3/2021 18:01:57.587,40,33.18,42.43,39.24,0.5,80.01
1/3/2021 18:02:31.746,40,45,42.43,39.24,0.5,80.01
1/3/2021 18:02:43.795,40,45,42.43,48.79,0.5,80.01
1/3/2021 18:04:47.453,40,33.4,42.43,39.26,0.5,80.01
1/3/2021 18:06:53.990,40,45,42.43,39.26,0.5,80.01
1/3/2021 18:07:06.047,40,45,42.43,48.51,0.5,80.01
1/3/2021 18:07:37.205,40,39,42.43,41.79,0.5,80.01
1/3/2021 18:08:11.454,40,39,42.43,38.52,0.5,80.01
1/3/2021 18:08:22.455,40,32.81,42.43,38.52,0.5,80.01
1/3/2021 18:08:29.461,40,45,42.43,38.52,0.5,80.01
1/3/2021 18:08:42.519,40,45,42.43,48.93,0.5,80.01
1/3/2021 18:10:26.013,40,45,42.43,39.16,0.5,80.01
1/3/2021 18:10:27.013,40,33.53,42.43,39.16,0.5,80.01
1/3/2021 18:12:53.728,40,45,42.43,39.16,0.5,80.01
1/3/2021 18:13:06.796,40,45,42.43,48.79,0.5,80.01
1/3/2021 18:13:16.847,40,45,42.43,47.1,0.5,80.01
1/3/2021 18:13:59.040,40,33.23,42.43,47.1,0.5,80.01
1/3/2021 18:14:11.092,40,33.23,42.43,38.51,0.5,80.01
1/3/2021 18:14:29.177,40,45,42.43,38.51,0.5,80.01
1/3/2021 18:14:42.237,40,45,42.43,48.77,0.5,80.01
1/3/2021 18:16:06.655,40,45,42.43,39.35,0.5,80.01
1/3/2021 18:16:07.587,40,34.27,42.43,39.35,0.5,80.01
1/3/2021 18:18:36.460,40,38,42.43,39.35,0.5,80.01
1/3/2021 18:18:56.182,40,45,42.43,39.35,0.5,80.01
1/3/2021 18:18:56.473,40,45,42.43,45.37,0.5,80.01
1/3/2021 18:20:11.833,40,45,42.43,38.45,0.5,80.01
1/3/2021 18:20:22.967,40,33.1,42.43,38.45,0.5,80.01
1/3/2021 18:20:28.967,40,45,42.43,38.45,0.5,80.01
1/3/2021 18:20:42.984,40,45,42.43,49.16,0.5,80.01
1/3/2021 18:21:47.297,40,34.97,42.43,39.55,0.5,80.01
1/3/2021 18:24:20.051,40,33.44,42.43,39.55,0.5,80.01
1/3/2021 18:24:31.103,40,38.25,42.43,39.55,0.5,80.01
1/3/2021 18:24:37.133,40,37.11,42.43,39.55,0.5,80.01
1/3/2021 18:24:49.187,40,45,42.43,39.55,0.5,80.01
1/3/2021 18:26:05.568,40,45,42.43,38.45,0.5,80.01
1/3/2021 18:26:17.628,40,33.21,42.43,38.45,0.5,80.01
1/3/2021 18:26:37.722,40,33.21,42.43,49.26,0.5,80.01
1/3/2021 18:27:27.000,40,36.37,42.43,40.09,0.5,80.01
1/3/2021 18:28:27.242,40,36.37,42.43,39.06,0.5,80.01
1/3/2021 18:30:14.691,40,33.65,42.43,39.06,0.5,80.01
1/3/2021 18:30:44.006,40,45,42.43,39.06,0.5,80.01
1/3/2021 18:31:48.220,40,33.85,42.43,39.06,0.5,80.01
1/3/2021 18:32:31.510,40,33.85,42.43,49.08,0.5,80.01
1/3/2021 18:33:06.604,40,39.44,42.43,41.43,0.5,80.01
1/3/2021 18:34:20.010,40,34.26,42.43,39.09,0.5,80.01
1/3/2021 18:36:35.645,40,45,42.43,39.09,0.5,80.01
1/3/2021 18:38:04.053,40,33.51,42.43,39.09,0.5,80.01
1/3/2021 18:38:10.080,40,45,42.43,39.09,0.5,80.01
1/3/2021 18:38:23.140,40,45,42.43,49.43,0.5,80.01
1/3/2021 18:38:46.514,40,45,42.43,44.05,0.5,80.01
1/3/2021 18:40:12.674,40,45,42.43,39.01,0.5,80.01
1/3/2021 18:40:13.678,40,34.26,42.43,39.01,0.5,80.01
1/3/2021 18:41:36.063,40,35.43,42.43,39.01,0.5,80.01
1/3/2021 18:42:27.294,40,33.76,42.43,39.01,0.5,80.01
1/3/2021 18:42:33.322,40,45,42.43,39.01,0.5,80.01
1/3/2021 18:44:21.842,40,45,42.43,49.27,0.5,80.01
1/3/2021 18:46:15.352,40,34.48,42.43,39.04,0.5,80.01
1/3/2021 18:47:16.637,40,35.93,42.43,39.04,0.5,80.01
1/3/2021 18:47:57.828,40,34.22,42.43,39.04,0.5,80.01
1/3/2021 18:48:26.020,40,45,42.43,39.04,0.5,80.01
1/3/2021 18:48:40.020,40,45,42.43,49.18,0.5,80.01
1/3/2021 18:49:44.309,40,45,42.43,38.47,0.5,80.01
1/3/2021 18:50:06.406,40,45,42.43,46.88,0.5,80.01
1/3/2021 18:50:14.521,40,45,42.43,49.11,0.5,80.01
1/3/2021 18:52:06.021,40,34.56,42.43,39.01,0.5,80.01
1/3/2021 18:52:56.211,40,36.06,42.43,39.01,0.5,80.01
1/3/2021 18:53:48.522,40,34.33,42.43,39.01,0.5,80.01
1/3/2021 18:54:17.587,40,45,42.43,39.01,0.5,80.01
1/3/2021 18:54:31.646,40,45,42.43,49.2,0.5,80.01
1/3/2021 18:55:33.024,40,45,42.43,38.38,0.5,80.01
1/3/2021 18:55:46.023,40,40.8,42.43,41.84,0.5,80.01
1/3/2021 18:56:05.102,40,40.8,42.43,49.44,0.5,80.01
1/3/2021 18:57:50.589,40,34.7,42.43,39.02,0.5,80.01
1/3/2021 18:58:35.820,40,35.99,42.43,39.02,0.5,80.01
1/3/2021 18:59:38.104,40,34.47,42.43,39.02,0.5,80.01
1/3/2021 19:00:06.231,40,45,42.43,39.02,0.5,80.01
1/3/2021 19:00:20.294,40,45,42.43,49.11,0.5,80.01
1/3/2021 19:01:22.572,40,45,42.43,38.43,0.5,80.01
1/3/2021 19:01:25.586,40,40.07,42.43,38.43,0.5,80.01
1/3/2021 19:01:39.650,40,45,42.43,38.43,0.5,80.01
1/3/2021 19:01:54.748,40,45,42.43,49.16,0.5,80.01
1/3/2021 19:03:53.286,40,34.78,42.43,49.16,0.5,80.01
1/3/2021 19:04:15.389,40,34.78,42.43,39.45,0.5,80.01
1/3/2021 19:05:52.142,40,45,42.43,39.45,0.5,80.01
1/3/2021 19:06:05.524,40,45,42.43,48.62,0.5,80.01
1/3/2021 19:07:05.526,40,40.33,42.43,38.46,0.5,80.01
1/3/2021 19:07:25.103,40,45,42.43,38.46,0.5,80.01
1/3/2021 19:07:40.175,40,45,42.43,49.2,0.5,80.01
1/3/2021 19:09:21.526,40,34.9,42.43,49.2,0.5,80.01
1/3/2021 19:09:48.578,40,45,42.43,49.2,0.5,80.01
1/3/2021 19:09:55.611,40,45,42.43,47.59,0.5,80.01
1/3/2021 19:11:26.573,40,45,42.43,38.71,0.5,80.01
1/3/2021 19:11:38.638,40,34.78,42.43,38.71,0.5,80.01
1/3/2021 19:11:59.528,40,34.78,42.43,49.61,0.5,80.01
1/3/2021 19:12:45.528,40,39.72,42.43,41.02,0.5,80.01
1/3/2021 19:13:41.530,40,39.72,42.43,39.04,0.5,80.01
1/3/2021 19:14:00.620,40,35.29,42.43,39.04,0.5,80.01
1/3/2021 19:16:13.564,40,45,42.43,39.04,0.5,80.01
1/3/2021 19:16:28.663,40,45,42.43,49.35,0.5,80.01
1/3/2021 19:17:31.531,40,45,42.43,38.37,0.5,80.01
1/3/2021 19:18:25.531,40,45,42.43,43.68,0.5,80.01
1/3/2021 19:19:41.599,40,35.33,42.43,43.68,0.5,80.01
1/3/2021 19:19:49.533,40,35.33,42.43,38.93,0.5,80.01
1/3/2021 19:20:08.549,40,45,42.43,38.93,0.5,80.01
1/3/2021 19:20:23.636,40,45,42.43,49.68,0.5,80.01
1/3/2021 19:21:15.645,40,38.38,42.43,40.29,0.5,80.01
1/3/2021 19:21:38.533,40,35.55,42.43,40.29,0.5,80.01
1/3/2021 19:21:49.565,40,35.55,42.43,38.69,0.5,80.01
1/3/2021 19:22:05.653,40,45,42.43,38.69,0.5,80.01
1/3/2021 19:22:21.533,40,45,42.43,49.48,0.5,80.01
1/3/2021 19:24:05.535,40,35.69,42.43,39,0.5,80.01
1/3/2021 19:24:30.642,40,45,42.43,39,0.5,80.01
1/3/2021 19:26:51.591,40,45,42.43,50.34,0.5,80.01
1/3/2021 19:28:41.082,40,45,42.43,38.98,0.5,80.01
1/3/2021 19:28:59.159,40,36,42.43,38.98,0.5,80.01
1/3/2021 19:29:21.260,40,36,42.43,50.56,0.5,80.01
1/3/2021 19:29:45.366,40,36,42.43,45.08,0.5,80.01
1/3/2021 19:29:57.417,40,44.69,42.43,45.08,0.5,80.01
1/3/2021 19:31:00.704,40,44.69,42.43,38.84,0.5,80.01
1/3/2021 19:31:12.747,40,35.95,42.43,38.84,0.5,80.01
1/3/2021 19:31:33.842,40,35.95,42.43,50.64,0.5,80.01
1/3/2021 19:32:35.137,40,39.83,42.43,40.58,0.5,80.01
1/3/2021 19:33:20.332,40,36.55,42.43,39.1,0.5,80.01
1/3/2021 19:36:03.076,40,45,42.43,39.1,0.5,80.01
1/3/2021 19:37:59.584,40,45,42.43,50.2,0.5,80.01
1/3/2021 19:38:14.655,40,45,42.43,47.06,0.5,80.01
1/3/2021 19:39:49.087,40,36.69,42.43,39.1,0.5,80.01
1/3/2021 19:41:04.410,40,38.2,42.43,39.1,0.5,80.01
1/3/2021 19:42:14.715,40,45,42.43,39.1,0.5,80.01
1/3/2021 19:42:30.784,40,45,42.43,49.8,0.5,80.01
1/3/2021 19:43:37.085,40,45,42.43,38.43,0.5,80.01
1/3/2021 19:43:48.142,40,35.89,42.43,38.43,0.5,80.01
1/3/2021 19:43:55.168,40,35.89,42.43,45.44,0.5,80.01
1/3/2021 19:44:08.230,40,35.89,42.43,50.19,0.5,80.01
1/3/2021 19:44:39.368,40,44.69,42.43,50.19,0.5,80.01
1/3/2021 19:45:56.719,40,44.69,42.43,39.03,0.5,80.01
1/3/2021 19:46:01.741,40,36.61,42.43,39.03,0.5,80.01
1/3/2021 19:46:44.939,40,38.42,42.43,39.03,0.5,80.01
1/3/2021 19:48:11.331,40,36.24,42.43,39.03,0.5,80.01
1/3/2021 19:48:31.420,40,36.24,42.43,49.24,0.5,80.01
1/3/2021 19:49:34.695,40,42.26,42.43,38.37,0.5,80.01
1/3/2021 19:49:50.765,40,45,42.43,38.37,0.5,80.01
1/3/2021 19:50:06.840,40,45,42.43,49.73,0.5,80.01
1/3/2021 19:52:10.414,40,36.3,42.43,49.73,0.5,80.01
1/3/2021 19:53:05.662,40,44.99,42.43,49.73,0.5,80.01
1/3/2021 19:53:48.859,40,36.73,42.43,49.73,0.5,80.01
1/3/2021 19:54:00.915,40,36.73,42.43,38.65,0.5,80.01
1/3/2021 19:54:14.056,40,45,42.43,38.65,0.5,80.01
1/3/2021 19:54:31.056,40,45,42.43,50.45,0.5,80.01
1/3/2021 19:55:14.275,40,43.3,42.43,41.96,0.5,80.01
1/3/2021 19:56:11.553,40,36.86,42.43,41.96,0.5,80.01
1/3/2021 19:56:17.557,40,36.86,42.43,38.93,0.5,80.01
1/3/2021 19:56:35.557,40,45,42.43,38.93,0.5,80.01
1/3/2021 19:56:53.598,40,45,42.43,50.83,0.5,80.01
1/3/2021 19:58:03.852,40,45,42.43,39.71,0.5,80.01
1/3/2021 19:58:04.059,40,38.59,42.43,39.71,0.5,80.01
1/3/2021 19:58:21.912,40,37,42.43,39.71,0.5,80.01
1/3/2021 19:58:46.057,40,45,42.43,39.71,0.5,80.01
1/3/2021 19:59:03.317,40,45,42.43,50.96,0.5,80.01
1/3/2021 20:00:54.559,40,41.59,42.43,38.97,0.5,80.01
1/3/2021 20:01:05.869,40,36.68,42.43,38.97,0.5,80.01
1/3/2021 20:01:27.060,40,36.68,42.43,51.3,0.5,80.01
1/3/2021 20:03:09.447,40,36.68,42.43,38.86,0.5,80.01
1/3/2021 20:03:23.560,40,45,42.43,38.86,0.5,80.01
1/3/2021 20:03:43.601,40,45,42.43,50.88,0.5,80.01
1/3/2021 20:05:27.067,40,45,42.43,38.99,0.5,80.01
1/3/2021 20:05:45.562,40,37.25,42.43,38.99,0.5,80.01
1/3/2021 20:06:07.579,40,37.25,42.43,50.93,0.5,80.01
1/3/2021 20:06:34.058,40,37.25,42.43,44.93,0.5,80.01
1/3/2021 20:06:49.559,40,44.71,42.43,44.93,0.5,80.01
1/3/2021 20:07:37.681,40,37.49,42.43,44.93,0.5,80.01
1/3/2021 20:07:48.734,40,37.49,42.43,38.79,0.5,80.01
1/3/2021 20:08:02.064,40,45,42.43,38.79,0.5,80.01
1/3/2021 20:08:20.063,40,45,42.43,50.94,0.5,80.01
1/3/2021 20:09:24.167,40,40.75,42.43,40.42,0.5,80.01
1/3/2021 20:10:00.359,40,37.58,42.43,40.42,0.5,80.01
1/3/2021 20:10:09.401,40,37.58,42.43,38.9,0.5,80.01
1/3/2021 20:10:23.565,40,45,42.43,38.9,0.5,80.01
1/3/2021 20:10:41.565,40,45,42.43,51.16,0.5,80.01
1/3/2021 20:12:13.956,40,37.84,42.43,39.06,0.5,80.01
1/3/2021 20:12:39.076,40,45,42.43,39.06,0.5,80.01
1/3/2021 20:12:57.156,40,45,42.43,51.1,0.5,80.01
1/3/2021 20:15:03.743,40,45,42.43,42.35,0.5,80.01
1/3/2021 20:16:55.220,40,37.95,42.43,42.35,0.5,80.01
1/3/2021 20:17:06.288,40,37.95,42.43,38.75,0.5,80.01
1/3/2021 20:17:19.343,40,45,42.43,38.75,0.5,80.01
1/3/2021 20:17:38.429,40,45,42.43,51.27,0.5,80.01
1/3/2021 20:17:53.569,40,45,42.43,47.89,0.5,80.01
1/3/2021 20:19:17.864,40,38.01,42.43,47.89,0.5,80.01
1/3/2021 20:19:20.876,40,38.01,42.43,38.97,0.5,80.01
1/3/2021 20:19:40.969,40,45,42.43,38.97,0.5,80.01
1/3/2021 20:20:00.070,40,45,42.43,51.28,0.5,80.01
1/3/2021 20:20:43.239,40,45,42.43,42.41,0.5,80.01
1/3/2021 20:21:42.571,40,45,42.43,38.87,0.5,80.01
1/3/2021 20:21:53.571,40,37.6,42.43,38.87,0.5,80.01
1/3/2021 20:22:14.646,40,37.6,42.43,51.37,0.5,80.01
1/3/2021 20:23:34.072,40,39.73,42.43,39.68,0.5,80.01
1/3/2021 20:23:53.096,40,38.23,42.43,39.68,0.5,80.01
1/3/2021 20:24:16.207,40,45,42.43,39.68,0.5,80.01
1/3/2021 20:24:35.287,40,45,42.43,51.51,0.5,80.01
1/3/2021 20:26:22.798,40,45,42.43,38.83,0.5,80.01
1/3/2021 20:26:23.794,40,43.02,42.43,38.83,0.5,80.01
1/3/2021 20:26:36.861,40,45,42.43,38.83,0.5,80.01
1/3/2021 20:26:55.939,40,45,42.43,51.6,0.5,80.01
1/3/2021 20:28:32.395,40,38.41,42.43,51.6,0.5,80.01
1/3/2021 20:28:41.443,40,38.41,42.43,38.81,0.5,80.01
1/3/2021 20:28:55.574,40,45,42.43,38.81,0.5,80.01
1/3/2021 20:29:13.581,40,45,42.43,51.68,0.5,80.01
1/3/2021 20:30:50.076,40,45,43.47,51.68,0.5,80.01
1/3/2021 20:30:58.076,40,45,43.47,38.86,0.5,80.01
1/3/2021 20:31:09.075,40,38.46,43.47,38.86,0.5,80.01
1/3/2021 20:32:03.305,40,38.46,43.47,44.16,0.5,80.01
1/3/2021 20:32:19.399,40,44.86,43.47,44.16,0.5,80.01
1/3/2021 20:33:19.660,40,44.86,43.47,38.86,0.5,80.01
1/3/2021 20:33:30.714,40,38.43,43.47,38.86,0.5,80.01
1/3/2021 20:33:51.793,40,38.43,43.47,51.59,0.5,80.01
1/3/2021 20:34:53.077,40,42.26,43.47,40.64,0.5,80.01
1/3/2021 20:35:37.236,40,42.26,43.47,38.82,0.5,80.01
1/3/2021 20:35:48.284,40,38.29,43.47,38.82,0.5,80.01
1/3/2021 20:36:09.398,40,38.29,43.47,51.82,0.5,80.01
1/3/2021 20:37:42.784,40,38.29,43.47,39.07,0.5,80.01
1/3/2021 20:38:06.883,40,45,43.47,39.07,0.5,80.01
1/3/2021 20:38:26.967,40,45,43.47,51.76,0.5,80.01
1/3/2021 20:40:15.450,40,45,43.47,38.82,0.5,80.01
1/3/2021 20:40:33.583,40,45,43.47,45.29,0.5,80.01
1/3/2021 20:40:48.588,40,45,43.47,51.91,0.5,80.01
1/3/2021 20:42:33.083,40,45,43.47,38.83,0.5,80.01
1/3/2021 20:42:44.082,40,38.64,43.47,38.83,0.5,80.01
1/3/2021 20:43:23.240,40,38.64,43.47,47.74,0.5,80.01
1/3/2021 20:43:57.394,40,44.95,43.47,47.74,0.5,80.01
1/3/2021 20:44:53.613,40,44.95,43.47,38.83,0.5,80.01
1/3/2021 20:45:04.698,40,38.58,43.47,38.83,0.5,80.01
1/3/2021 20:45:25.727,40,38.58,43.47,51.74,0.5,80.01
1/3/2021 20:46:12.972,40,38.58,43.47,42.25,0.5,80.01
1/3/2021 20:46:18.084,40,44.87,43.47,42.25,0.5,80.01
1/3/2021 20:47:09.202,40,44.87,43.47,38.85,0.5,80.01
1/3/2021 20:47:21.252,40,38.88,43.47,38.85,0.5,80.01
1/3/2021 20:47:42.202,40,38.88,43.47,51.58,0.5,80.01
1/3/2021 20:49:02.692,40,40.52,43.47,39.62,0.5,80.01
1/3/2021 20:49:23.782,40,39.11,43.47,39.62,0.5,80.01
1/3/2021 20:49:45.877,40,45,43.47,39.62,0.5,80.01
1/3/2021 20:50:04.702,40,45,43.47,52.04,0.5,80.01
1/3/2021 20:51:49.087,40,45,43.47,38.83,0.5,80.01
1/3/2021 20:51:53.090,40,43.69,43.47,38.83,0.5,80.01
1/3/2021 20:52:00.455,40,39.07,43.47,38.83,0.5,80.01
1/3/2021 20:54:21.622,40,45,43.47,38.83,0.5,80.01
1/3/2021 20:54:42.155,40,45,43.47,52.1,0.5,80.01
1/3/2021 20:56:30.656,40,45,43.47,38.94,0.5,80.01
1/3/2021 20:56:44.117,40,38.8,43.47,38.94,0.5,80.01
1/3/2021 20:57:04.802,40,38.8,43.47,52.09,0.5,80.01
1/3/2021 20:57:32.925,40,38.8,43.47,45.68,0.5,80.01
1/3/2021 20:57:59.091,40,44.96,43.47,45.68,0.5,80.01
1/3/2021 20:58:38.590,40,39.35,43.47,45.68,0.5,80.01
1/3/2021 20:58:45.241,40,39.35,43.47,38.89,0.5,80.01
1/3/2021 20:59:00.610,40,45,43.47,38.89,0.5,80.01
1/3/2021 20:59:18.671,40,45,43.47,51.75,0.5,80.01
1/3/2021 21:00:22.675,40,43.73,43.47,40.97,0.5,80.01
1/3/2021 21:01:13.894,40,43.73,43.47,38.93,0.5,80.01
1/3/2021 21:01:27.958,40,39.09,43.47,38.93,0.5,80.01
1/3/2021 21:01:49.093,40,39.09,43.47,51.89,0.5,80.01
1/3/2021 21:03:12.405,40,39.09,43.47,39.23,0.5,80.01
1/3/2021 21:03:40.593,40,45,43.47,39.23,0.5,80.01
1/3/2021 21:04:00.621,40,45,43.47,51.74,0.5,80.01
1/3/2021 21:06:02.142,40,40.04,43.47,40.78,0.5,80.01
1/3/2021 21:06:24.248,40,40.04,43.47,52.04,0.5,80.01
1/3/2021 21:08:09.710,40,40.04,43.47,38.8,0.5,80.01
1/3/2021 21:08:20.765,40,45,43.47,38.8,0.5,80.01
1/3/2021 21:08:51.902,40,45,43.47,50.07,0.5,80.01
1/3/2021 21:10:27.335,40,45,43.47,38.78,0.5,80.01
1/3/2021 21:10:37.380,40,39.53,43.47,38.78,0.5,80.01
1/3/2021 21:10:59.481,40,39.53,43.47,51.75,0.5,80.01
1/3/2021 21:11:42.696,40,39.53,43.47,42.64,0.5,80.01
1/3/2021 21:11:54.752,40,44.9,43.47,42.64,0.5,80.01
1/3/2021 21:12:34.930,40,39.68,43.47,42.64,0.5,80.01
1/3/2021 21:12:43.901,40,39.68,43.47,38.83,0.5,80.01
1/3/2021 21:12:56.098,40,45,43.47,38.83,0.5,80.01
1/3/2021 21:13:15.107,40,45,43.47,51.8,0.5,80.01
1/3/2021 21:14:32.279,40,41.65,43.47,39.85,0.5,80.01
1/3/2021 21:14:50.599,40,39.78,43.47,39.85,0.5,80.01
1/3/2021 21:15:12.615,40,45,43.47,39.85,0.5,80.01
1/3/2021 21:15:32.714,40,45,43.47,51.81,0.5,80.01
1/3/2021 21:17:21.196,40,45,43.47,38.95,0.5,80.01
1/3/2021 21:17:53.343,40,45,43.47,51.88,0.5,80.01
1/3/2021 21:19:39.845,40,45,43.47,38.81,0.5,80.01
1/3/2021 21:19:50.898,40,39.2,43.47,38.81,0.5,80.01
1/3/2021 21:20:12.138,40,39.2,43.47,52.51,0.5,80.01
1/3/2021 21:21:08.162,40,44.88,43.47,52.51,0.5,80.01
1/3/2021 21:21:44.101,40,39.86,43.47,52.51,0.5,80.01
1/3/2021 21:21:55.154,40,39.86,43.47,38.79,0.5,80.01
1/3/2021 21:22:05.203,40,45,43.47,38.79,0.5,80.01
1/3/2021 21:23:02.104,40,45,43.47,43.68,0.5,80.01
1/3/2021 21:24:02.099,40,39.93,43.47,43.68,0.5,80.01
1/3/2021 21:24:10.100,40,39.93,43.47,38.79,0.5,80.01
1/3/2021 21:24:23.147,40,45,43.47,38.79,0.5,80.01
1/3/2021 21:24:43.242,40,45,43.47,51.72,0.5,80.01
1/3/2021 21:25:52.108,40,42.52,43.47,40.14,0.5,80.01
1/3/2021 21:26:13.210,40,39.99,43.47,40.14,0.5,80.01
1/3/2021 21:26:23.100,40,45,43.47,38.71,0.5,80.01
1/3/2021 21:26:55.177,40,45,43.47,51.5,0.5,80.01
1/3/2021 21:28:42.207,40,45,43.47,39.02,0.5,80.01
1/3/2021 21:28:43.211,40,43.95,43.47,39.02,0.5,80.01
1/3/2021 21:28:48.233,40,39.99,43.47,39.02,0.5,80.01
1/3/2021 21:29:09.101,40,39.99,43.47,51.93,0.5,80.01
1/3/2021 21:30:53.618,40,39.99,43.47,38.78,0.5,80.01
1/3/2021 21:31:04.176,40,45,43.47,38.78,0.5,80.01
1/3/2021 21:31:31.604,40,45,43.47,50.88,0.5,80.01
1/3/2021 21:33:07.610,40,45,43.47,38.75,0.5,80.01
1/3/2021 21:33:18.610,40,39.52,43.47,38.75,0.5,80.01
1/3/2021 21:33:39.654,40,39.52,43.47,52.36,0.5,80.01
1/3/2021 21:34:21.704,40,39.52,43.47,42.88,0.5,80.01
1/3/2021 21:34:36.605,40,44.91,43.47,42.88,0.5,80.01
1/3/2021 21:35:22.605,40,44.91,43.47,38.77,0.5,80.01
1/3/2021 21:35:32.605,40,39.62,43.47,38.77,0.5,80.01
1/3/2021 21:35:53.687,40,39.62,43.47,52.36,0.5,80.01
1/3/2021 21:37:11.607,40,41.91,43.47,39.76,0.5,80.01
1/3/2021 21:37:46.607,40,40.11,43.47,39.76,0.5,80.01
1/3/2021 21:38:07.629,40,40.11,43.47,52.04,0.5,80.01
1/3/2021 21:39:51.796,40,40.11,43.47,38.79,0.5,80.01
1/3/2021 21:40:01.830,40,40.11,43.47,41.02,0.5,80.01
1/3/2021 21:40:02.427,40,45,43.47,41.02,0.5,80.01
1/3/2021 21:41:53.609,40,40.31,43.47,41.02,0.5,80.01
1/3/2021 21:42:04.610,40,40.31,43.47,38.77,0.5,80.01
1/3/2021 21:42:15.617,40,45,43.47,38.77,0.5,80.01
1/3/2021 21:42:35.114,40,45,43.47,50.97,0.5,80.01
1/3/2021 21:42:51.182,40,45,43.47,47.8,0.5,80.01
1/3/2021 21:44:05.507,40,40.39,43.47,47.8,0.5,80.01
1/3/2021 21:44:16.616,40,40.39,43.47,38.65,0.5,80.01
1/3/2021 21:44:27.616,40,45,43.47,38.65,0.5,80.01
1/3/2021 21:44:47.688,40,45,43.47,51.45,0.5,80.01
1/3/2021 21:45:41.116,40,45,43.47,41.37,0.5,80.01
1/3/2021 21:46:26.145,40,45,43.47,38.79,0.5,80.01
1/3/2021 21:46:37.198,40,40.03,43.47,38.79,0.5,80.01
1/3/2021 21:46:58.290,40,40.03,43.47,51.66,0.5,80.01
1/3/2021 21:48:30.705,40,44.77,43.47,38.97,0.5,80.01
1/3/2021 21:48:49.801,40,39.91,43.47,38.97,0.5,80.01
1/3/2021 21:49:10.886,40,39.91,43.47,51.68,0.5,80.01
1/3/2021 21:51:03.395,40,45,43.47,51.68,0.5,80.01
1/3/2021 21:52:54.700,40,40.44,43.47,51.68,0.5,80.01
1/3/2021 21:53:05.928,40,40.44,43.47,38.75,0.5,80.01
1/3/2021 21:53:15.975,40,45,43.47,38.75,0.5,80.01
1/3/2021 21:53:36.120,40,45,43.47,51.88,0.5,80.01
1/3/2021 21:54:11.238,40,45,43.47,43.96,0.5,80.01
1/3/2021 21:55:25.622,40,39.82,43.47,38.76,0.5,80.01
1/3/2021 21:57:01.016,40,41.14,43.47,38.76,0.5,80.01
1/3/2021 21:59:36.158,40,35.86,43.47,37.51,0.5,80.01
1/3/2021 22:02:26.626,40,31.37,43.47,36.35,0.5,80.01
1/3/2021 22:05:20.443,40,27.06,43.47,36.35,0.5,80.01
1/3/2021 22:05:25.468,40,27.06,41.85,36.35,0.5,80.01
1/3/2021 22:08:08.245,40,27.06,41.85,35.07,0.5,80.01
1/3/2021 22:08:15.281,40,23.07,41.85,35.07,0.5,80.01
1/3/2021 22:10:50.005,40,19.71,41.85,35.07,0.5,80.01
